Code armoire	Code Support	Date pose support	Forme support	Nature support	Code foyer	Date Pose Foyer	Marque Luminaire	Libellé Réf Luminaire	Puissance foyer (Watt)	Secteur foyer	Code Lampe	Type Lampe	Référence	Puissance	IRC	Type	Douille	Date pose lampe	Nom Régime	Latitude	Longitude
1542-	48460005			ACIER	48460005	32862	THORN	CA600	270	SECTEUR 6	48460005	BF	OVOIDE	250W	IR51	T33	E40	37984	NOCTURNE	45.16312124	5.733027481
1549-	5385C012		FACADE	POLYESTER	53850269	30560	THORN	CA50	145	SECTEUR 6	53850269	BF	OVOIDE	125W	IR60	T42	E27	39967.52844	NOCTURNE	45.1611112	5.734893572
1550-	6684C012		FACADE	POLYESTER	66840082	35948	BEGA	6693	65	SECTEUR 6	66840082	BF	OVOIDE	050W	IR60	T42	E27	40298.44243	NOCTURNE	45.16136236	5.736210143
1550-	6684C012		FACADE	POLYESTER	66840083	35948	BEGA	6693	65	SECTEUR 6	66840083	BF	OVOIDE	050W	IR60	T42	E27	40298.44243	NOCTURNE	45.16133322	5.73624925
1512-	56960064	38218	OCTO-CONIQUE	ACIER THERMOLAQUE	56960064	38218	COMATELEC	ARAMIS	122	SECTEUR 6	56960064	I.C.	TUBE	100W	IR83	T28	E40	39940.64157	NOCTURNE	45.16148391	5.729864611
1512-	56960065	33564		ACIER THERMOLAQUE	56960065	33564	THORN	CA500	145	SECTEUR 6	56960065	BF	OVOIDE	125W	IR60	T42	E27	39940.64157	NOCTURNE	45.16136564	5.729800948
1512-	56960066	33564		ACIER THERMOLAQUE	56960066	33564	THORN	CA500	145	SECTEUR 6	56960066	BF	OVOIDE	125W	IR60	T42	E27	39940.64157	NOCTURNE	45.16128635	5.729743885
1512-	56960067	38218	OCTO-CONIQUE	ACIER THERMOLAQUE	56960067	38218	COMATELEC	ARAMIS	122	SECTEUR 6	56960067	I.C.	TUBE	100W	IR83	T28	E40	39940.64157	NOCTURNE	45.16141466	5.72969192
1512-	56960068	33564		ACIER THERMOLAQUE	56960068	38218	COMATELEC	ARAMIS	122	SECTEUR 6	56960068	I.C.	TUBE	100W	IR83	T28	E40	39940.64157	NOCTURNE	45.16139994	5.729523553
1512-	56960069	38218	OCTO-CONIQUE	ACIER THERMOLAQUE	56960069	38218	COMATELEC	ARAMIS	122	SECTEUR 6	56960069	I.C.	TUBE	100W	IR83	T28	E40	39940.64157	NOCTURNE	45.16145893	5.72942427
0401-	38800050	29465		ACIER GALVANISE	38800050	29465	ECLATEC	LCM101	200	SECTEUR 5	38800050	SHP	TUBE	0150W	IR25	T22	E40	40912.57442	NOCTURNE	45.17077729	5.739724137
1218-	54600057		CYLINDRO-CONIQUE	ACIER THERMOLAQUE	5460057A	39969	COMATELEC	CITEA	120	SECTEUR 5	5460057A	SHP	TUBE	0100W	IR25	T22	E40	39969	NOCTURNE	45.17081589	5.740570444
0422A-	25700004	39972	CYLINDRO-CONIQUE	ACIER GALVANISE	25700004	39972	ECLATEC	ELIPT 2-55	175	SECTEUR 1	25700004	SHP	TUBE	0150W	IR25	T22	E40	39972	NOCTURNE	45.20012245	5.712609641
1870-	25300006	39975	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	25300006	39975	COMATELEC	MAYA MINI	90	SECTEUR 1	25300006	I.C.	TUBE	070W	IR83	T27	E27	41094.3956	NOCTURNE	45.19268156	5.714323895
1870-	25300009	31564	OCTO-CONIQUE	ACIER GALVANISE	25300009	39975	ECLATEC	PALEO 441	290	SECTEUR 1	25300009	SHP	TUBE	0250W	IR25	T22	E40	41094.3956	NOCTURNE	45.19303646	5.714007004
1870-	25300012	31564	OCTO-CONIQUE	ACIER GALVANISE	25300012	39975	ECLATEC	PALEO 441	290	SECTEUR 1	25300012	SHP	TUBE	0250W	IR25	T22	E40	41094.3956	NOCTURNE	45.19360776	5.713733615
1387-	48530033	37151	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	4853M037		DECAUX	PLANIMETRE	288	SECTEUR 6	4853M037	PLANIMETRE							MOBILIER URBAIN EN CONDUITE	45.16664353	5.728845873
1870-	25300042	31564	OCTO-CONIQUE	ACIER GALVANISE	25300042	32299	THORN	PILOTE T2	290	SECTEUR 1	25300042	SHP	TUBE	0250W	IR25	T22	E40	41094.3956	NOCTURNE	45.19439862	5.713784479
1870-	25300044	31564	OCTO-CONIQUE	ACIER GALVANISE	25300044	31564	THORN	PILOTE T2	290	SECTEUR 1	25300044	SHP	TUBE	0250W	IR25	T22	E40	41094.3956	NOCTURNE	45.19404773	5.713953762
0411-	36200012	26054		BETON	36200012	36497	COMATELEC	SAPHIR	175	SECTEUR 4	36200012	SHP	TUBE	0150W	IR25	T22	E40	41325.35578	NOCTURNE	45.17373144	5.720463739
0411-	36200013	36497	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	36200013	36497	COMATELEC	SAPHIR	175	SECTEUR 4	36200013	SHP	TUBE	0150W	IR25	T22	E40	41325.35578	NOCTURNE	45.17365116	5.720101622
1888-	3920C007		FACADE	POLYESTER	39200004	38462	COMATELEC	SAPHIR	290	SECTEUR 5	39200004	SHP	TUBE	0250W	IR25	T22	E40	40234.63712	NOCTURNE	45.18637364	5.742692869
1888-	3920C009		FACADE	POLYESTER	39200005	38462	COMATELEC	SAPHIR	290	SECTEUR 5	39200005	SHP	TUBE	0250W	IR25	T22	E40	40234.63712	NOCTURNE	45.18618517	5.742782617
0018-	27500012	39748	OCTO-CONIQUE	ACIER THERMOLAQUE	2750M068		DECAUX	PLANIMETRE	288	SECTEUR 2	2750M068	PLANIMETRE							MOBILIER URBAIN EN CONDUITE	45.19153259	5.722557315
1870-	25300011	31564	OCTO-CONIQUE	ACIER GALVANISE	25300011	39975	ECLATEC	PALEO 441	290	SECTEUR 1	25300011	SHP	TUBE	0250W	IR25	T22	E40	41094.3956	NOCTURNE	45.1933197	5.713872654
1759-	38600003	39882	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	38600003	39882	ECLATEC	ELIPT 45	175	SECTEUR 2	38600003	SHP	TUBE	0150W	IR25	T22	E40	40234.63712	NOCTURNE	45.18984775	5.74269681
1759-	38600004	39882	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	38600004	39882	ECLATEC	ELIPT 45	175	SECTEUR 2	38600004	SHP	TUBE	0150W	IR25	T22	E40	40234.63712	NOCTURNE	45.18965497	5.742360863
1759-	38600005	39882	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	38600005	39882	ECLATEC	ELIPT 45	175	SECTEUR 2	38600005	SHP	TUBE	0150W	IR25	T22	E40	39882	NOCTURNE	45.18947415	5.742077194
1884-	2970C026		FACADE	POLYESTER	66700001	26359	THORN	VM2S	90	SECTEUR 1	66700001	SHP	TUBE	0070W	IR25	T20	E27	39300	NOCTURNE	45.18784481	5.717507071
1884-	2970C026		FACADE	POLYESTER	66700002	35634	THORN	PILOTE T1	120	SECTEUR 1	66700002	SHP	TUBE	0100W	IR25	T22	E40	39300	NOCTURNE	45.18792037	5.717274002
1888-	3100C001		FACADE	POLYESTER	31000007	28795	AUER-UNION	UNALUX	270	SECTEUR 5	31000007	BF	OVOIDE	250W	IR51	T33	E40	41233.46069	NOCTURNE	45.18801582	5.745317597
1888-	3100C005	41155.6197	FACADE	POLYESTER	31000008	28795	AUER-UNION	UNALUX	270	SECTEUR 5	31000008	BF	OVOIDE	250W	IR51	T33	E40	40305	NOCTURNE	45.1879584	5.745034421
1888-	3100C005	41155.6197	FACADE	POLYESTER	31000009	28795	AUER-UNION	UNALUX	270	SECTEUR 5	31000009	BF	OVOIDE	250W	IR51	T33	E40	40305	NOCTURNE	45.18780449	5.744994352
1888-	3100C005	41155.6197	FACADE	POLYESTER	31000010	41304.67134	ECLATEC	ELIPT 55	120	SECTEUR 5	31000010	SHP	TUBE	0100W	IR25	T22	E40	41304.67134	NOCTURNE	45.18774873	5.744869222
0006-	2350C038		FACADE	POLYESTER	23500025	26908	GIRARDIN	74GF19	145	SECTEUR 3	23500025	BF	OVOIDE	125W	IR60	T42	E27	41145.40993	NOCTURNE	45.17637727	5.708327609
1888-	3100C007		FACADE	POLYESTER	31000011	41297.40419	ECLATEC	ELIPT 55	120	SECTEUR 5	31000011	SHP	TUBE	0100W	IR25	T22	E40	41297.40419	NOCTURNE	45.18793823	5.744582965
1888-	3100C007		FACADE	POLYESTER	31000012	41297.40419	ECLATEC	ELIPT 55	120	SECTEUR 5	31000012	SHP	TUBE	0100W	IR25	T22	E40	41297.40419	NOCTURNE	45.18766693	5.744506326
1512-	56960070	38218	OCTO-CONIQUE	ACIER THERMOLAQUE	56960070	38218	COMATELEC	ARAMIS	122	SECTEUR 6	56960070	I.C.	TUBE	100W	IR83	T28	E40	39940.64157	NOCTURNE	45.16151225	5.729207807
1512-	56960071	38217	OCTO-CONIQUE	ACIER THERMOLAQUE	56960071	38218	COMATELEC	ARAMIS	122	SECTEUR 6	56960071	I.C.	TUBE	100W	IR83	T28	E40	39940.64157	NOCTURNE	45.16157406	5.729574177
1512-	56960072	33564		ACIER THERMOLAQUE	56960072	38218	COMATELEC	ARAMIS	145	SECTEUR 6	56960072	BF	OVOIDE	125W	IR60	T42	E27	39940.64157	NOCTURNE	45.16167458	5.729721705
1512-	56960073	38218	OCTO-CONIQUE	ACIER THERMOLAQUE	56960073	38218	COMATELEC	ARAMIS	122	SECTEUR 6	56960073	I.C.	TUBE	100W	IR83	T28	E40	39940.64157	NOCTURNE	45.16184837	5.72948133
0343-	28300008	26543		BETON	28300008	38959	THORN	LEMNIS IS 700	120	SECTEUR 2	28300008	SHP	TUBE	0100W	IR25	T22	E40	40687.3125	NOCTURNE	45.19877886	5.738043275
0343-	5160C037		FACADE	POLYESTER	51600012	39196	ECLATEC	ELIPT 55	120	SECTEUR 2	51600012	SHP	TUBE	0100W	IR25	T22	E40	40687.3125	NOCTURNE	45.19852243	5.738078574
0343-	5160C037		FACADE	POLYESTER	51600013	39196	ECLATEC	ELIPT 55	120	SECTEUR 2	51600013	SHP	TUBE	0100W	IR25	T22	E40	40687.3125	NOCTURNE	45.19850112	5.737671711
0343-	59070006			BETON	59070006	38959	THORN	LEMNIS IS 700	120	SECTEUR 2	59070006	SHP	TUBE	0100W	IR25	T22	E40	40687.3125	NOCTURNE	45.20021612	5.738398853
0343-	59070007	26543		BETON	59070007	38959	THORN	LEMNIS IS 700	120	SECTEUR 2	59070007	SHP	TUBE	0100W	IR25	T22	E40	40687.3125	NOCTURNE	45.19991031	5.73840199
1870-	25300045	31564	A SAISIR	ACIER GALVANISE	25300045	31564	THORN	PILOTE T3	450	SECTEUR 1	25300045	SHP	TUBE	0400W	IR25	T22	E40	41094.3956	NOCTURNE	45.19383145	5.714111473
1566-	5765C025		FACADE	POLYESTER	57650034	29495	ECLATEC	SA50 AV	145	SECTEUR 6	57650034	BF	OVOIDE	125W	IR60	T42	E27	40345.47488	NOCTURNE	45.15951921	5.734137016
1870-	25300047	31564	A SAISIR	ACIER GALVANISE	25300047	31564	THORN	PILOTE T3	450	SECTEUR 1	25300047	SHP	TUBE	0400W	IR25	T22	E40	41094.3956	NOCTURNE	45.19329258	5.714310711
1870-	25300047	31564	A SAISIR	ACIER GALVANISE	2530047A	31564	THORN	PILOTE T2	290	SECTEUR 1	2530047A	SHP	TUBE	0250W	IR25	T22	E40	41094.3956	NOCTURNE	45.19330351	5.714349896
1870-	25300048	31564	OCTO-CONIQUE	ACIER GALVANISE	2530048A	31564	THORN	PILOTE T2	290	SECTEUR 1	2530048A	SHP	TUBE	0250W	IR25	T22	E40	41094.3956	NOCTURNE	45.19304934	5.714470597
1870-	25300049	31564	A SAISIR	ACIER GALVANISE	2530049A	31564	THORN	PILOTE T2	290	SECTEUR 1	2530049A	SHP	TUBE	0250W	IR25	T22	E40	41094.3956	NOCTURNE	45.19278205	5.714594917
1870-	25300050	31564	OCTO-CONIQUE	ACIER GALVANISE	2530050A	31564	THORN	PILOTE T2	290	SECTEUR 1	2530050A	SHP	TUBE	0250W	IR25	T22	E40	41094.3956	NOCTURNE	45.19254377	5.714707256
1884-	0620P1884		CHASSIS EP	POLYESTER	06200008	30560	THORN	VM2S	95	SECTEUR 1	06200008	SHP	TUBE	0070W	IR25	T20	E27	41190.6519	NOCTURNE	45.18753902	5.717168466
1884-	0620C010		FACADE	POLYESTER	06200009	30560	THORN	VM2S	95	SECTEUR 1	06200009	SHP	TUBE	0070W	IR25	T20	E27	41190.6519	NOCTURNE	45.18764436	5.716840054
1759-	38600006	39882	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	38600006	39882	ECLATEC	ELIPT 45	175	SECTEUR 2	38600006	SHP	TUBE	0150W	IR25	T22	E40	40234.63712	NOCTURNE	45.18923865	5.741690461
1759-	38600007	39882	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	38600007	39882	ECLATEC	ELIPT 45	175	SECTEUR 2	38600007	SHP	TUBE	0150W	IR25	T22	E40	40234.63712	NOCTURNE	45.18905218	5.7413324
1429-	39500013	28399		ALU BROSSE	3950013A	38873	ECLATEC	ELIPT 55	122	SECTEUR 2	3950013A	I.C.	TUBE	100W	IR83	T28	E40	40448.37051	NOCTURNE	45.20173127	5.737463442
1870-	25300048	31564	OCTO-CONIQUE	ACIER GALVANISE	25300048	31564	THORN	PILOTE T3	450	SECTEUR 1	25300048	SHP	TUBE	0400W	IR25	T22	E40	41094.3956	NOCTURNE	45.19303961	5.714432947
1870-	25300049	31564	A SAISIR	ACIER GALVANISE	25300049	31564	THORN	PILOTE T3	450	SECTEUR 1	25300049	SHP	TUBE	0400W	IR25	T22	E40	41094.3956	NOCTURNE	45.1927743	5.714557115
1870-	25300046	31564	OCTO-CONIQUE	ACIER GALVANISE	25300046	31564	THORN	PILOTE T3	300	SECTEUR 1	25300046	SHP	TUBE	0250W	IR25	T22	E40	41094.3956	NOCTURNE	45.19352266	5.714180153
1018-	43800002				4380002B	41031.69354	INCONNU	PROJECTEUR	175	SECTEUR 3	4380002B	SHP	TUBE	0150W	IR25	T22	E40	41031.69354	NOCTURNE	45.17998764	5.71606246
1870-	25300047	31564	A SAISIR	ACIER GALVANISE	25300068	32181	PHILIPS	ROISSY R10	120	SECTEUR 1	25300068	SHP	OVOIDE	100W	IR25	T20	E40	41094.3956	NOCTURNE	45.19294538	5.714766945
1870-	25300047	31564	A SAISIR	ACIER GALVANISE	25300069	32181	PHILIPS	ROISSY R10	120	SECTEUR 1	25300069	SHP	OVOIDE	100W	IR25	T20	E40	41094.3956	NOCTURNE	45.19318114	5.714654116
1888-	16600004	24563	OCTO-CONIQUE	ACIER	16600004	30987	THORN	VM3S	290	SECTEUR 5	16600004	SHP	TUBE	0250W	IR25	T22	E40	40234.63712	NOCTURNE	45.18618358	5.743585481
1116-	16600005	24563	OCTO-CONIQUE	ACIER GALVANISE	16600005	30987	THORN	VM3S	290	SECTEUR 5	16600005	SHP	TUBE	0250W	IR25	T22	E40	40241.70369	NOCTURNE	45.18602425	5.743364895
1888-	16600006	24563	OCTO-CONIQUE	ACIER	16600006	30987	GIRARDIN	574GL19	450	SECTEUR 5	16600006	SHP	TUBE	0400W	IR25	T22	E40	41172.41043	NOCTURNE	45.18598064	5.742904161
1116-	16600007	24563	OCTO-CONIQUE	ACIER GALVANISE	16600007	30987	THORN	VM3S	290	SECTEUR 5	16600007	SHP	TUBE	0250W	IR25	T22	E40	40241.70369	NOCTURNE	45.1858742	5.743156434
1116-	16600008	24563	OCTO-CONIQUE	ACIER GALVANISE	16600008	30987	THORN	VM3S	290	SECTEUR 5	16600008	SHP	TUBE	0250W	IR25	T22	E40	40241.70369	NOCTURNE	45.18556308	5.74262072
1116-	16600009	24563	OCTO-CONIQUE	ACIER GALVANISE	16600009	30987	THORN	VM3S	290	SECTEUR 5	16600009	SHP	TUBE	0250W	IR25	T22	E40	40241.70369	NOCTURNE	45.1854183	5.742389267
1116-	16600010	24563	OCTO-CONIQUE	ACIER GALVANISE	16600010	30987	THORN	VM3S	290	SECTEUR 5	16600010	SHP	TUBE	0250W	IR25	T22	E40	40241.70369	NOCTURNE	45.18526409	5.742141354
1116-	16600011	24563	OCTO-CONIQUE	ACIER GALVANISE	16600011	30987	THORN	VM3S	290	SECTEUR 5	16600011	SHP	TUBE	0250W	IR25	T22	E40	40241.70369	NOCTURNE	45.18510657	5.74188981
0343-	59070008	26543		BETON	59070008	38959	THORN	LEMNIS IS 700	120	SECTEUR 2	59070008	SHP	TUBE	0100W	IR25	T22	E40	40687.3125	NOCTURNE	45.1996677	5.738420795
0343-	59070009	26543		BETON	59070009	38959	THORN	LEMNIS IS 700	120	SECTEUR 2	59070009	SHP	TUBE	0100W	IR25	T22	E40	40687.3125	NOCTURNE	45.19948317	5.738436762
0343-	5907C23b		FACADE	POLYESTER	59070010	39196	ECLATEC	ELIPT 55	120	SECTEUR 2	59070010	SHP	TUBE	0100W	IR25	T22	E40	40687.3125	NOCTURNE	45.1990258	5.738489892
0343-	59070012	31809		BOIS	59070012	39196	ECLATEC	ELIPT 55	120	SECTEUR 2	59070012	SHP	TUBE	0100W	IR25	T22	E40	40687.3125	NOCTURNE	45.19990086	5.738772751
0343-	67700001	26543	FACADE		67700001	39196	ECLATEC	ELIPT 55	120	SECTEUR 2	67700001	SHP	TUBE	0100W	IR25	T22	E40	40687.3125	NOCTURNE	45.19947307	5.73941786
1195-	23500031	31656		ACIER	2350M208	38153	DECAUX	PLANIMETRE	288	SECTEUR 3	2350M208	PLANIMETRE							MOBILIER URBAIN EN CONDUITE	45.17500676	5.708504927
0006-	23500018	31656		ACIER	2350M005	38065	DECAUX	PLANIMETRE	288	SECTEUR 3	2350M005	PLANIMETRE							MOBILIER URBAIN EN CONDUITE	45.17720134	5.709935824
0904A-	27300034	24504	OCTO-CONIQUE	ACIER GALVANISE	2730M101	38065	DECAUX	PLANIMETRE	288	SECTEUR 1	2730M101	PLANIMETRE							MOBILIER URBAIN EN CONDUITE	45.19118478	5.705829362
1107-	43800069	41240.71494		BOIS	4380M060	38470	DECAUX	PLANIMETRE	288	SECTEUR 3	4380M060	PLANIMETRE							MOBILIER URBAIN EN CONDUITE	45.17012064	5.713191145
1429-	39500016	28399		ALU BROSSE	39500016	28399	GIRARDIN	574GLE19	175	SECTEUR 2	39500016	SHP	OVOIDE	150W	IR25	T20	E40	40448.37051	NOCTURNE	45.20160562	5.736539532
1884-	2970C031		FACADE	POLYESTER	06200015	30560	THORN	VM2S	90	SECTEUR 1	06200015	SHP	TUBE	0070W	IR25	T20	E27	41190.6519	NOCTURNE	45.1874133	5.717595427
1884-	1710C10b		FACADE	POLYESTER	17100001	25659	THORN	VM2S	125	SECTEUR 1	17100001	SHP	TUBE	0100W	IR25	T22	E40	41190.6519	NOCTURNE	45.186741	5.718263867
1884-	1710C10b		FACADE	POLYESTER	17100002	25659	THORN	VM2S	175	SECTEUR 1	17100002	SHP	TUBE	0150W	IR25	T22	E40	41190.6519	NOCTURNE	45.18684037	5.717895537
1884-	2970C039		FACADE	POLYESTER	17100004	25659	THORN	VM2S	175	SECTEUR 1	17100004	SHP	TUBE	0150W	IR25	T22	E40	41190.6519	NOCTURNE	45.18699284	5.717346995
1884-	1710C014		FACADE	POLYESTER	17100005	25659	THORN	VM2S	175	SECTEUR 1	17100005	SHP	TUBE	0150W	IR25	T22	E40	41190.6519	NOCTURNE	45.18706083	5.717098459
1884-	1710C016		FACADE	POLYESTER	17100006	25659	THORN	VM2S	175	SECTEUR 1	17100006	SHP	TUBE	0150W	IR25	T22	E40	41190.6519	NOCTURNE	45.18713082	5.716852734
1884-	399C0026		FACADE	POLYESTER	17100007	25659	THORN	VM2S	175	SECTEUR 1	17100007	SHP	TUBE	0150W	IR25	T22	E40	41190.6519	NOCTURNE	45.1872288	5.716512474
1884-	2970C025		FACADE	POLYESTER	29700009	30560	THORN	VM2S	175	SECTEUR 1	29700009	SHP	TUBE	0150W	IR25	T22	E40	41190.6519	NOCTURNE	45.18779277	5.717746564
1784-	38800001	39525	OCTO-CONIQUE	ACIER THERMOLAQUE	3880M039		DECAUX	PLANIMETRE	288	SECTEUR 5	3880M039	PLANIMETRE							MOBILIER URBAIN EN CONDUITE	45.18320247	5.733919645
0009-	2130C002		FACADE	POLYESTER	2130M040		DECAUX	PLANIMETRE	288	SECTEUR 2	2130M040	PLANIMETRE							MOBILIER URBAIN EN CONDUITE	45.19030918	5.724648328
1884-	1710C10b		FACADE	POLYESTER	17100003	25659	THORN	VM2S	175	SECTEUR 1	17100003	SHP	TUBE	0150W	IR25	T22	E40	41190.6519	NOCTURNE	45.18690841	5.717648831
1870-	25300047	31564	A SAISIR	ACIER GALVANISE	25300070	32181	PHILIPS	ROISSY R10	120	SECTEUR 1	25300070	SHP	OVOIDE	100W	IR25	T20	E40	41094.3956	NOCTURNE	45.19344012	5.714542634
1870-	2530C034		FACADE	POLYESTER	25300072	32181	PHILIPS	ROISSY R10	120	SECTEUR 1	25300072	SHP	OVOIDE	100W	IR25	T20	E40	41094.3956	NOCTURNE	45.19357038	5.714471744
1870-	2530C036		FACADE	POLYESTER	25300073	32181	PHILIPS	ROISSY R10	120	SECTEUR 1	25300073	SHP	OVOIDE	100W	IR25	T20	E40	41094.3956	NOCTURNE	45.19374432	5.714389278
1870-	2530C048		FACADE	POLYESTER	25300074	32181	PHILIPS	ROISSY R10	120	SECTEUR 1	25300074	SHP	OVOIDE	100W	IR25	T20	E40	41094.3956	NOCTURNE	45.19408768	5.71423115
1870-	25300075	32301	CYLINDRIQUE	ACIER GALVANISE	25300075	32301	PHILIPS	ROISSY R10	120	SECTEUR 1	25300075	SHP	OVOIDE	100W	IR25	T20	E40	41094.3956	NOCTURNE	45.19418125	5.7141412
1870-	25300076	32301	CYLINDRIQUE	ACIER GALVANISE	25300076	32301	PHILIPS	ROISSY R10	120	SECTEUR 1	25300076	SHP	OVOIDE	100W	IR25	T20	E40	41094.3956	NOCTURNE	45.19435586	5.71405709
1870-	25300077	32301	CYLINDRIQUE	ACIER GALVANISE	25300077	32301	PHILIPS	ROISSY R10	120	SECTEUR 1	25300077	SHP	OVOIDE	100W	IR25	T20	E40	41094.3956	NOCTURNE	45.19453657	5.713971041
1870-	2530C062		FACADE	POLYESTER	25300079	34425	PHILIPS	ROISSY R10	120	SECTEUR 1	25300079	SHP	OVOIDE	100W	IR25	T20	E40	41094.3956	NOCTURNE	45.19480068	5.713866822
0708-	48000023	38777	CYLINDRIQUE	ACIER THERMOLAQUE	4800M038		DECAUX	PLANIMETRE	288	SECTEUR 4	4800M038	PLANIMETRE							MOBILIER URBAIN EN CONDUITE	45.18141744	5.726119387
1116-	16600012	24563	OCTO-CONIQUE	ACIER GALVANISE	16600012	30987	THORN	VM3S	290	SECTEUR 5	16600012	SHP	TUBE	0250W	IR25	T22	E40	40241.70369	NOCTURNE	45.18490926	5.741622188
1116-	16600013	24563	OCTO-CONIQUE	ACIER GALVANISE	16600013	30987	THORN	VM3S	290	SECTEUR 5	16600013	SHP	TUBE	0250W	IR25	T22	E40	40241.70369	NOCTURNE	45.18473934	5.741360244
1116-	16600014	25628	CYLINDRO-CONIQUE	ACIER GALVANISE	16600014	25628	COMATELEC	ONYX2	450	SECTEUR 5	16600014	SHP	TUBE	0400W	IR25	T22	E40	40241.70369	NOCTURNE	45.18451409	5.7410752
1116-	16600014	25628	CYLINDRO-CONIQUE	ACIER GALVANISE	1660014A	25628	COMATELEC	ONYX2	450	SECTEUR 5	1660014A	SHP	TUBE	0400W	IR25	T22	E40	40241.70369	NOCTURNE	45.18454325	5.7410759
1116-	16600014	25628	CYLINDRO-CONIQUE	ACIER GALVANISE	1660014B	25628	COMATELEC	ONYX2	450	SECTEUR 5	1660014B	SHP	TUBE	0400W	IR25	T22	E40	40241.70369	NOCTURNE	45.18448574	5.74107195
1888-	3920C005		FACADE	POLYESTER	39200001	38462	COMATELEC	SAPHIR	290	SECTEUR 5	39200001	SHP	TUBE	0250W	IR25	T22	E40	40234.63712	NOCTURNE	45.1869015	5.742532327
1888-	3920C005		FACADE	POLYESTER	39200002	38462	COMATELEC	SAPHIR	290	SECTEUR 5	39200002	SHP	TUBE	0250W	IR25	T22	E40	40234.63712	NOCTURNE	45.1867747	5.742529937
1888-	3920C005		FACADE	POLYESTER	39200003	38462	COMATELEC	SAPHIR	290	SECTEUR 5	39200003	SHP	TUBE	0250W	IR25	T22	E40	40234.63712	NOCTURNE	45.18650051	5.74263228
1546-	53850283	34947	CYLINDRO-CONIQUE	ACIER THERMOLAQUE	53850283	34947	THORN	ACA500	145	SECTEUR 6	53850283	BF	OVOIDE	125W	IR60	T42	E27	39987.63145	NOCTURNE	45.16185426	5.733891228
1429-	39500002	28399		ALU BROSSE	3950002A	38873	ECLATEC	ELIPT 55	122	SECTEUR 2	3950002A	I.C.	TUBE	100W	IR83	T28	E40	40448.37051	NOCTURNE	45.20042956	5.740190065
1429-	39500003	28399		ALU BROSSE	3950003A	38873	ECLATEC	ELIPT 55	122	SECTEUR 2	3950003A	I.C.	TUBE	100W	IR83	T28	E40	40448.37051	NOCTURNE	45.20061188	5.740006677
1429-	39500004	28399		ALU BROSSE	3950004A	38873	ECLATEC	ELIPT 55	122	SECTEUR 2	3950004A	I.C.	TUBE	100W	IR83	T28	E40	40448.37051	NOCTURNE	45.2007972	5.739815044
1429-	39500005	28399		ALU BROSSE	3950005A	38873	ECLATEC	ELIPT 55	122	SECTEUR 2	3950005A	I.C.	TUBE	100W	IR83	T28	E40	40448.37051	NOCTURNE	45.2009628	5.739607392
1429-	39500006	28399		ALU BROSSE	3950006A	38873	ECLATEC	ELIPT 55	122	SECTEUR 2	3950006A	I.C.	TUBE	100W	IR83	T28	E40	40448.37051	NOCTURNE	45.20111534	5.739376328
1429-	39500007	28399		ALU BROSSE	3950007A	38873	ECLATEC	ELIPT 55	122	SECTEUR 2	3950007A	I.C.	TUBE	100W	IR83	T28	E40	40448.37051	NOCTURNE	45.20126938	5.739143465
1429-	39500008	28399		ALU BROSSE	3950008A	38873	ECLATEC	ELIPT 55	122	SECTEUR 2	3950008A	I.C.	TUBE	100W	IR83	T28	E40	40448.37051	NOCTURNE	45.20142159	5.738909832
1429-	39500009	28399		ALU BROSSE	3950009A	38873	ECLATEC	ELIPT 55	122	SECTEUR 2	3950009A	I.C.	TUBE	100W	IR83	T28	E40	40448.37051	NOCTURNE	45.20155636	5.738664198
1429-	39500010	28399		ALU BROSSE	3950010A	38873	ECLATEC	ELIPT 55	122	SECTEUR 2	3950010A	I.C.	TUBE	100W	IR83	T28	E40	40448.37051	NOCTURNE	45.20165961	5.738395359
1888-	40400027			ACIER THERMOLAQUE	4040M045		DECAUX	PLANIMETRE	288	SECTEUR 5	4040M045	PLANIMETRE						40234.63712	MOBILIER URBAIN EN CONDUITE	45.18825092	5.745851254
1455-	42900043	24504		ACIER	4290M048		DECAUX	PLANIMETRE	288	SECTEUR 4	4290M048	PLANIMETRE							MOBILIER URBAIN EN CONDUITE	45.16201092	5.715624454
0013-	30200003	32029	A SAISIR	ACIER	3020M050		DECAUX	PLANIMETRE	288	SECTEUR 1	3020M050	PLANIMETRE							MOBILIER URBAIN EN CONDUITE	45.19004955	5.715849305
0013-	03800051	31594	CYLINDRIQUE	ACIER THERMOLAQUE	0380M052		DECAUX	PLANIMETRE	288	SECTEUR 1	0380M052	PLANIMETRE							MOBILIER URBAIN EN CONDUITE	45.18969888	5.717826555
0007-	38200036	41067.68953	CYLINDRO-CONIQUE	BOIS	3820M058		DECAUX	PLANIMETRE	288	SECTEUR 1	3820M058	PLANIMETRE							MOBILIER URBAIN HORS CONDUITE		
