Luminaire - Type,Luminaire - Code luminaire,Luminaire - Hauteur de feu,Luminaire - X,Luminaire - Y,Lampe - IRC,Lampe - Température Couleur,Lampe - Régime,Lampe - Régime (simplifié),Latitude,Longitude
CLASSIQUE,9490001,4,913058.16,6457932.63,60,2870,GRE NOCTURNE,Fonctionnement standard,45.187755807999345,5.713430993833674
CLASSIQUE,9490002,4,913059.09,6457948.78,90,2800,GRE NOCTURNE,Fonctionnement standard,45.18790085181437,5.713449893833105
CLASSIQUE,9490003,4,913059.82,6457963.7,90,2800,GRE NOCTURNE,Fonctionnement standard,45.18803488891,5.713465710698127
CLASSIQUE,9490004,4,913045.31,6457964.04,90,2800,GRE NOCTURNE,Fonctionnement standard,45.188042437158956,5.713281209871328
LED,9500030,6.8,912975.42,6458199.81,,3000,CREM NOCTURNE,Fonctionnement standard,45.19018571489298,5.712494919083106
LED,9500031,6.8,912967.81,6458220.87,,3000,CREM NOCTURNE,Fonctionnement standard,45.190377584313055,5.712407282954202
CLASSIQUE,9500046,8,913204.56,6458007.76,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.188386586463096,5.715326911866067
CLASSIQUE,9500048,12,913176.33,6458011.68,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18843060055598,5.714969379905057
CLASSIQUE,9500050,12,913160.21,6458025,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18855545469115,5.714770070724963
CLASSIQUE,9500056,10,913009.47,6457993.52,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.188318809229536,5.712838015341614
CLASSIQUE,9500064,10,912793.7,6458005.91,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.188497006298434,5.710097592107519
CLASSIQUE,9500065,10,912768.45,6458007.03,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18851488618023,5.70977675495165
CLASSIQUE,9500066,10,912743.6,6458008.26,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18853363145556,5.709461055966499
CLASSIQUE,9500069,10,912663.03,6458012.7,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.188598469998496,5.708437675750321
CLASSIQUE,9500070,10,912635.85,6458013.64,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18861532119599,5.708092198023269
CLASSIQUE,9500081,10,912402.04,6458041.89,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18894168811228,5.705129087145571
CLASSIQUE,9500082,10,912373.44,6458043.33,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.188963466403116,5.704765753512185
CLASSIQUE,9500089,10,912273.04,6458046.88,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.189026365222354,5.703489616318579
CLASSIQUE,9500090,10,912242.05,6458048.52,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18905067450523,5.703095953605425
LED,9500104,6.8,912701.04,6458515.89,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.19311487783349,5.7091411701364265
LED,9500105,6.8,912711.29,6458506.34,,3000,CREM NOCTURNE,Fonctionnement standard,45.19302577255577,5.709267448585813
LED,9500106,6.8,912721,6458497.4,,3000,CREM NOCTURNE,Fonctionnement standard,45.19294232325773,5.709387120635681
LED,9500107,6.8,912731.01,6458488.08,,3000,CREM NOCTURNE,Fonctionnement standard,45.192855361585885,5.709510444353276
LED,9500108,6.8,912741.34,6458478.47,,3000,CREM NOCTURNE,Fonctionnement standard,45.192765691249136,5.7096377135545
LED,9500109,6.8,912750.59,6458469.99,,3000,CREM NOCTURNE,Fonctionnement standard,45.192686523154215,5.709751731167219
LED,9500110,6.8,912761.28,6458460.19,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.19259503153677,5.7098834982027595
LED,9500111,6.8,912771.97,6458450.36,,3000,CREM NOCTURNE,Fonctionnement standard,45.19250326979936,5.710015251697771
LED,9500112,6.8,912781.58,6458441.52,,3000,CREM NOCTURNE,Fonctionnement standard,45.1924207504953,5.710133692538203
CLASSIQUE,9500200,,913848.72,6457954.66,,,,NC,45.18770903548437,5.72350098236812
CLASSIQUE,9500201,,913850.27,6457923.48,,,,NC,45.18742797114044,5.723507016045305
CLASSIQUE,9500202,,913822.7,6457942.37,,,,NC,45.18760651879609,5.723164467864198
CLASSIQUE,9500203,,913550.95,6457976.21,,,,NC,45.187995354189184,5.7197211398740055
CLASSIQUE,9500204,,913527.97,6457977.9,,,,NC,45.18801768727118,5.71942944579017
CLASSIQUE,0950048A,12,913174,6458013.33,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18844616986031,5.714940451125942
CLASSIQUE,0950048B,12,913178.88,6458012.86,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18844042989395,5.715002347103552
CLASSIQUE,0950050A,12,913162.58,6458026.34,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18856677961642,5.7148008173516125
CLASSIQUE,0950050B,12,913158.06,6458023.29,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.188540732091454,5.714741961839108
CLASSIQUE,9600001,8,914004.72,6457631.36,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18475126580914,5.725344111330945
CLASSIQUE,9600002,8,913988.68,6457622.99,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18468092945781,5.725136327335462
CLASSIQUE,9600003,8,913970.46,6457613.53,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18460146126981,5.724900324902048
CLASSIQUE,9600004,8,913954.18,6457605.08,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.184530478743625,5.724689452926884
CLASSIQUE,9600005,8,913937.98,6457596.59,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18445911101907,5.72447958190278
CLASSIQUE,9600006,8,913921.58,6457588.05,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18438735507872,5.724267144498887
CLASSIQUE,9600007,8,913903.38,6457578.77,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.184309498632814,5.724031478085633
CLASSIQUE,9600008,8,913885.89,6457569.54,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18423187115074,5.72380486885834
CLASSIQUE,9600009,8,913875.53,6457562.13,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18416840706311,5.72366978676049
CLASSIQUE,9600010,8,913852.74,6457550.21,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.184068217657654,5.723374556560293
CLASSIQUE,9600011,8,913829.03,6457538.18,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18396732322156,5.72306757241097
CLASSIQUE,9600012,8,913806.07,6457526.11,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18386583517788,5.722770115318267
CLASSIQUE,9600013,8,913782.14,6457513.63,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18376095790355,5.722460136448239
CLASSIQUE,9600014,8,913759.07,6457501.73,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18366103218292,5.722161356453033
CLASSIQUE,9600015,8,913736.07,6457489.78,70,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18356063400228,5.721863446309974
CLASSIQUE,0960009A,4.5,913876.78,6457559.41,90,3000,GRE NOCTURNE,Fonctionnement standard,45.18414354215338,5.7236844983470805
CLASSIQUE,0960010A,4.5,913854.02,6457547.52,93,3000,GRE NOCTURNE,Fonctionnement standard,45.18404361343697,5.723389663164612
CLASSIQUE,0960011A,4.5,913830.69,6457535.78,90,3000,GRE NOCTURNE,Fonctionnement standard,45.183945210725156,5.723087641813849
CLASSIQUE,0960012A,4.5,913807.42,6457523.51,,,GRE NOCTURNE,Fonctionnement standard,45.18384201920363,5.7227861523660595
CLASSIQUE,0960013A,4.5,913783.73,6457511.15,90,3000,GRE NOCTURNE,Fonctionnement standard,45.183738147339376,5.722479280180583
CLASSIQUE,0960014A,4.5,913760.54,6457499.19,90,3000,GRE NOCTURNE,Fonctionnement standard,45.18363771898387,5.722178946987388
CLASSIQUE,0960015A,4.5,913737.45,6457487.18,90,3000,GRE NOCTURNE,Fonctionnement standard,45.18353680885039,5.721879865394896
CLASSIQUE,9700003,6,914293.15,6458628.35,62,2715,GRE NOCTURNE,Fonctionnement standard,45.193633296534045,5.729453039707831
CLASSIQUE,9800003,6,913002.13,6457409.35,62,2715,GRE NOCTURNE,Fonctionnement standard,45.18306421859526,5.712489137940896
CLASSIQUE,9800004,4,913003.17,6457428.62,59,2815,GRE NOCTURNE,Fonctionnement standard,45.18323730481103,5.712510797940851
CLASSIQUE,9800005,4,912984.36,6457430.81,59,2815,GRE NOCTURNE,Fonctionnement standard,45.183262829016,5.712272406006604
CLASSIQUE,9800008,10,912958.02,6457434.35,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18330282935919,5.711938787814909
CLASSIQUE,9800009,2.5,912955.37,6457434.62,,,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.183306078381996,5.7119051856519025
CLASSIQUE,9800010,2.5,912951.9,6457435.03,,,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18331084075821,5.711861210512685
CLASSIQUE,9800011,2.5,912948.86,6457435.39,,,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.183315020231134,5.711822685088904
CLASSIQUE,9800012,13,912959.32,6457432.31,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18328406976036,5.711954437920295
CLASSIQUE,9800013,4,913024.1,6457430.1,59,2815,GRE NOCTURNE,Fonctionnement standard,45.18324415020292,5.712777770762004
CLASSIQUE,9800014,4,913030.38,6457424.83,59,2815,GRE NOCTURNE,Fonctionnement standard,45.183194783966734,5.712855376377174
CLASSIQUE,9800015,4,913021.69,6457411.12,59,2815,GRE NOCTURNE,Fonctionnement standard,45.18307409741318,5.712738804124513
CLASSIQUE,9800020,4,913057.1,6457485.82,90,2800,GRE NOCTURNE,Fonctionnement standard,45.183735358972136,5.713222054005936
CLASSIQUE,9800021,4,913050.91,6457462.78,90,2800,GRE NOCTURNE,Fonctionnement standard,45.18352994023718,5.7131332106666095
CLASSIQUE,9800022,4,913041.45,6457449.23,90,2800,GRE NOCTURNE,Fonctionnement standard,45.183410931946206,5.7130069091325435
CLASSIQUE,9800024,4,913035.83,6457407.42,90,2800,GRE NOCTURNE,Fonctionnement standard,45.18303642837955,5.712917111031888
CLASSIQUE,9800025,4,913064.6,6457399.75,90,2800,GRE NOCTURNE,Fonctionnement standard,45.182958508195625,5.7132798410396255
CLASSIQUE,9800026,4,913060.56,6457377.47,90,2800,GRE NOCTURNE,Fonctionnement standard,45.182759263609746,5.713218688761013
CLASSIQUE,9800027,4,913054.26,6457357.21,90,2800,GRE NOCTURNE,Fonctionnement standard,45.1825788957344,5.7131296632167015
CLASSIQUE,9800028,4,913080.63,6457398.09,90,2800,GRE NOCTURNE,Fonctionnement standard,45.1829386112559,5.713483088913409
CLASSIQUE,9800029,4,913103.01,6457391.9,90,2800,GRE NOCTURNE,Fonctionnement standard,45.18287598456948,5.7137651554557065
CLASSIQUE,9800030,4,913124.69,6457385.86,90,2800,GRE NOCTURNE,Fonctionnement standard,45.182814923594485,5.714038379857284
CLASSIQUE,9800031,4,913147.03,6457379.51,90,2800,GRE NOCTURNE,Fonctionnement standard,45.18275086807051,5.714319866161651
CLASSIQUE,9800032,4,913141.16,6457357.88,90,2800,GRE NOCTURNE,Fonctionnement standard,45.18255803959882,5.714235709121843
CLASSIQUE,9800033,4,913134.85,6457334.59,90,2800,GRE NOCTURNE,Fonctionnement standard,45.18235040914673,5.714145227616138
CLASSIQUE,9900001,12,914486.65,6458002.74,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18794332335846,5.731640135013347
CLASSIQUE,9900002,8,914470.92,6457997.52,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.187901248309636,5.731437663299019
CLASSIQUE,9900003,8,914465.52,6457969.73,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18765285365117,5.731356707765184
LED,0990001A,,914486.81,6458003.94,,3000,CREM NOCTURNE AVEC REDUCTION 50% flux - 50 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18795407207068,5.7316426995889405
CLASSIQUE,10000001,5,913724.75,6458164.41,25,2000,GRE NOCTURNE,Fonctionnement standard,45.1896350205542,5.722015444849447
CLASSIQUE,10000002,5,913700.09,6458169.56,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18968901687951,5.7217038817482235
CLASSIQUE,10000003,5,913668.79,6458175.75,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18975443122457,5.721308273571193
CLASSIQUE,10000004,5,913650.87,6458179.45,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18979328638147,5.721081846466865
CLASSIQUE,10000005,5,913622.38,6458185.52,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18985674704915,5.720721944384652
CLASSIQUE,10000006,5,913592.58,6458191.39,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18991881307926,5.720345282617062
CLASSIQUE,10000007,5,913569.03,6458195.87,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18996643130965,5.720047548435561
CLASSIQUE,10000008,8,913559.33,6458172.96,60,2870,CREM NOCTURNE,Fonctionnement standard,45.18976327600491,5.719914058705552
CLASSIQUE,10100001,8,914904.04,6458152.6,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.18916176422282,5.737017770137966
CLASSIQUE,10100002,8,914916.74,6458131.23,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.188965497567146,5.73716995708086
CLASSIQUE,10100003,12,914925.33,6458112.38,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18879319022203,5.737270952411369
CLASSIQUE,10100004,12,914894.07,6458123.38,25,2000,GRE NOCTURNE,Fonctionnement standard,45.188901931283034,5.736878000300896
CLASSIQUE,10100005,12,914865.37,6458104.57,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18874161904745,5.7365044725204966
CLASSIQUE,10100006,12,914832.74,6458115.91,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18885384434661,5.736094235007767
CLASSIQUE,10100007,10,914898.93,6458099.23,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18868309464299,5.736929190846335
CLASSIQUE,10100008,10,914879.38,6458088.83,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18859560743672,5.736675814818738
CLASSIQUE,10100009,10,914859.74,6458078.4,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18850787777195,5.73642128104076
CLASSIQUE,10100010,5,914894.1,6458143.31,,2000,GRE NOCTURNE,Fonctionnement standard,45.18908126731983,5.736887176358842
CLASSIQUE,10100011,5,914880.57,6458145.51,,2000,GRE NOCTURNE,Fonctionnement standard,45.18910528620745,5.736715967211469
CLASSIQUE,10100012,5,914864.83,6458136.64,,2000,GRE NOCTURNE,Fonctionnement standard,45.189030377971214,5.736511749823427
CLASSIQUE,10100013,5,914849.1,6458127.75,,2000,GRE NOCTURNE,Fonctionnement standard,45.188955286267785,5.736307651417587
CLASSIQUE,10100014,5,914874.42,6458126.87,,2000,GRE NOCTURNE,Fonctionnement standard,45.18893946802057,5.736629479284822
CLASSIQUE,10100016,4,914855.78,6458099.5,,3000,CREM NOCTURNE AVEC REDUCTION 33% flux - 33 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.188698987158844,5.736380196214435
CLASSIQUE,10100017,4,914846.76,6458089.81,,3000,CREM NOCTURNE AVEC REDUCTION 33% flux - 33 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.18861460301244,5.736261135601282
CLASSIQUE,10100018,4,914835.18,6458098.09,,3000,CREM NOCTURNE AVEC REDUCTION 33% flux - 33 % NRJ en milieu de nuit (LED),Abaissement en milieu de nuit,45.188692725167286,5.736117424790249
CLASSIQUE,1010003A,12,914925.22,6458109.49,25,2000,GRE NOCTURNE,Fonctionnement standard,45.188767218123054,5.737268277170051
CLASSIQUE,1010004A,12,914894.69,6458120.56,25,2000,GRE NOCTURNE,Fonctionnement standard,45.18887636130799,5.736884645912761
CLASSIQUE,1010011A,5,914882.48,6458143.55,,2000,GRE NOCTURNE,Fonctionnement standard,45.18908705268722,5.736739408645806
CLASSIQUE,1010012A,5,914866.91,6458134.7,,2000,GRE NOCTURNE,Fonctionnement standard,45.18901227143161,5.736537363497857
CLASSIQUE,1010013A,5,914850.98,6458125.64,,2000,GRE NOCTURNE,Fonctionnement standard,45.18893571237767,5.736330644974292
CLASSIQUE,10200001,8,915266.14,6459129.43,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.19783893224952,5.742057623095251
CLASSIQUE,10200002,8,915235.69,6459124.16,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.19780102729232,5.741667733159623
CLASSIQUE,10200003,8,915205.26,6459117.94,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.19775456589633,5.7412776783735975
CLASSIQUE,10200004,8,915178.96,6459112.68,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.19771545138288,5.740940614051399
CLASSIQUE,10200005,8,915147.11,6459107.52,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.197678969814376,5.740532955536177
CLASSIQUE,10200006,8,915121.42,6459102.74,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.197643981895936,5.740203868192569
CLASSIQUE,10200007,8,915099.78,6459098.48,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.197612407263605,5.739926558232033
CLASSIQUE,10200008,8,915074.71,6459093.96,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.197579563590274,5.739605477696694
CLASSIQUE,10200009,8,915051.09,6459089.97,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.19755103550522,5.739303086812834
CLASSIQUE,10200010,8,915024.38,6459085.08,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.19751537260927,5.73896097016335
CLASSIQUE,10200011,8,914998.53,6459081.99,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.19749563794716,5.738630594655956
CLASSIQUE,10200012,8,914976.22,6459076.68,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.197454819864454,5.738344295133337
CLASSIQUE,10200013,8,914956.05,6459073.04,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.19742836097756,5.738085970592744
CLASSIQUE,10200014,8,914934.05,6459070.09,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.197408681856025,5.737804659269268
CLASSIQUE,10200015,8,914912.92,6459065.66,25,1900,CREM NOCTURE AVEC REDUCTION 50% flux - 40 % NRJ en milieu de nuit,Abaissement en milieu de nuit,45.19737541230376,5.737533767903445
